,x,y,z
0,-8.004854922,-123.4714028,54.95107632
1,-6.312807544,-123.7248763,54.95107632
2,-4.620760167,-123.7248763,54.95107632
3,-2.92871279,-123.7248763,54.95107632
4,-1.236665412,-123.9307623,54.95107632
5,0.455381965,-123.9965429,54.95107632
6,2.147429342,-123.9965429,54.95107632
7,3.83947672,-123.9965429,54.95107632
8,5.531524097,-123.797977,54.95107632
9,7.223571474,-123.7248763,54.95107632
10,8.915618852,-123.7248763,54.95107632
11,10.60766623,-123.3645996,54.95107632
12,12.29971361,-123.3051394,54.95107632
13,12.58234624,-123.2448291,54.95107632
14,13.99176098,-122.9278021,54.95107632
15,15.68380836,-122.6726644,54.95107632
16,17.37585574,-122.5271429,54.95107632
17,19.06790312,-122.4307857,54.95107632
18,20.75995049,-122.3549302,54.95107632
19,22.45199787,-122.1790712,54.95107632
20,24.14404525,-121.613092,54.95107632
21,24.31659106,-121.5527817,54.95107632
22,25.83609263,-121.0631881,54.95107632
23,27.52814,-120.7958675,54.95107632
24,29.22018738,-120.6628829,54.95107632
25,30.91223476,-120.2625909,54.95107632
26,31.70079784,-119.8607344,54.95107632
27,32.60428213,-119.3385152,54.95107632
28,34.29632951,-119.0466909,54.95107632
29,35.98837689,-118.8369815,54.95107632
30,37.21280866,-118.168687,54.95107632
31,37.68042427,-117.7712773,54.95107632
32,39.37247164,-117.3040928,54.95107632
33,41.06451902,-116.6516892,54.95107632
34,41.32059974,-116.4766396,54.95107632
35,42.7565664,-115.7197254,54.95107632
36,44.44861378,-115.06096,54.95107632
37,44.78292959,-114.7845922,54.95107632
38,46.14066115,-113.948754,54.95107632
39,47.47537667,-113.0925448,54.95107632
40,47.83270853,-112.735213,54.95107632
41,49.52475591,-111.8252138,54.95107632
42,49.97209172,-111.4004975,54.95107632
43,51.21680328,-110.3161348,54.95107632
44,51.83161938,-109.7084501,54.95107632
45,52.90885066,-108.6678541,54.95107632
46,53.54383585,-108.0164027,54.95107632
47,54.60089804,-106.6256831,54.95107632
48,54.87912059,-106.3243553,54.95107632
49,55.93561356,-104.632308,54.95107632
50,56.29294542,-104.2749761,54.95107632
51,57.17094938,-102.9402606,54.95107632
52,57.98499279,-101.4059103,54.95107632
53,58.1047633,-101.2482132,54.95107632
54,58.86299676,-99.55616583,54.95107632
55,59.67704017,-98.02181556,54.95107632
56,59.79681067,-97.86411845,54.95107632
57,60.50449335,-96.17207107,54.95107632
58,60.9339368,-94.4800237,54.95107632
59,61.36908755,-93.93826916,54.95107632
60,62.00547658,-92.78797632,54.95107632
61,62.33141958,-91.09592894,54.95107632
62,62.93692327,-89.40388156,54.95107632
63,63.06113493,-89.26005754,54.95107632
64,63.76344467,-87.71183419,54.95107632
65,63.98129995,-86.01978681,54.95107632
66,64.48145141,-84.32773943,54.95107632
67,64.7531823,-83.95033109,54.95107632
68,65.34129702,-82.63569205,54.95107632
69,65.56505439,-80.94364468,54.95107632
70,65.71551433,-79.2515973,54.95107632
71,66.01007893,-77.55954992,54.95107632
72,66.44522968,-76.62661052,54.95107632
73,66.75623495,-75.86750254,54.95107632
74,67.16951155,-74.17545517,54.95107632
75,67.26481827,-72.48340779,54.95107632
76,67.3653947,-70.79136041,54.95107632
77,67.5284482,-69.09931304,54.95107632
78,67.86554616,-67.40726566,54.95107632
79,68.13727706,-66.65738103,54.95107632
80,68.41000838,-65.71521828,54.95107632
81,68.61732421,-64.0231709,54.95107632
82,68.85501692,-62.33112353,54.95107632
83,68.91264821,-60.63907615,54.95107632
84,68.93942556,-58.94702877,54.95107632
85,69.01528102,-57.25498139,54.95107632
86,69.05744208,-55.56293402,54.95107632
87,69.11163824,-53.87088664,54.95107632
88,69.25715971,-52.17883926,54.95107632
89,69.39417369,-50.48679189,54.95107632
90,69.55759354,-48.79474451,54.95107632
